area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,MINI OLA,DIAGNOSTICO EXHAUSTIVO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,EXCESO DE SOLDADURA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,FRACTURADO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,GOLDEN OBSOLETA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,MAL FLUJO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,MATERIAL FUERA DE ESPECIFICACION,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,MUESTRAS DE ORO OBSOLETAS,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,PANEL QUEBRADO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,PERLAS,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,PIN DOBLADO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,PIN SIN SOLDAR,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,POLARIDAD INVERTIDA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,SIN EVIDENCIA DE PIN,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,SOLADADURA SOBRE PANEL,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD GOLPEADA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRESS FIT,CONECTOR DAÑADO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRESS FIT,GOLDEN OBSOLETA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRESS FIT,PIN DOBLADO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRESS FIT,SIN EVIDENCIA DE PIN,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRESS FIT,UNIDAD CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,EXCESO DE PASS-COUNT,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,GOLDEN OBSOLETA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA GOLPEADA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,SIN INTERLOCKING,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CORRUPTA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD NO PROGRAMADA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,GOLDEN OBSOLETA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PIEZA CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PIEZA GOLPEADA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN INTERLOCKING,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,RONDANA,DEZPLAZADA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,RONDANA,FALTANTE,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,RONDANA,GOLDEN OBSOLETA,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,RONDANA,PIEZA CAIDA AL PISO,METODO,V8 V10,PE
BACKEND/ENSAMBLE FINAL,RONDANA,UNIDAD CAIDA AL PISO,METODO,V8 V10,PE
