area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE MAL INSERTADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,MATERIAL FUERA DE ESPECIFICACION,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,DAÑO POR FIXTURA,MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,PRUEBA DE INGENIERIA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,UNIDAD CAIDA ,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,DISPENSADOR DESCALIBRADO,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,AGUJAS DOBLADAS,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,MATERIAL FUERA DE ESPECIFICACION,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,APLICACIÓN DE GRASA,"FALLA DE MES CÓDIGO 51, 114, 5, 85",METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,ETIQUETA DUPLICADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,UNIDAD QUEDÓ ABIERTA/MAL ENSAMBLE,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,COMPONENTE ARRANCADO,MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,HOUSING EQUIVOCADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,MATERIAL FUERA DE ESPECIFICACION,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,GOLDEN OBSOLETA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE UPPER & LOWER HOUSING,"FALLA DE MES CÓDIGO 51, 114, 5, 85",METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,UNIDAD QUEDÓ ABIERTA/MAL ENSAMBLE,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,MATERIAL FUERA DE ESPECIFICACION,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,GOLDEN OBSOLETA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,SIDE CAPS,"FALLA DE MES CÓDIGO 51, 114, 5, 85",METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,LASER DESPLAZADO,MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,INFORMACIÓN INCORRECTA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,LASER TENUE/QUEMADO,MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,LASER MARKING,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,UNIDAD QUEDÓ ABIERTA/MAL ENSAMBLE,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,GOLDEN OBSOLETA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE COVER,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,KIT INCOMPLETO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,EXCESO DE PRUEBAS,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CORRUPTA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,GOLDEN OBSOLETA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,EXCESO DE PRUEBAS,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,UNIDAD CORRUPTA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,PRUEBAS DE INGENIERIA/SET UP,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,GOLDEN OBSOLETA,METODO,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Kitting,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,B&S,FOB K2XX
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
